"PRO_COM","Municipality","IFC_decile","Year","GRINS_macroclass","GRINS_class","Period"
9060,"Testico",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9061,"Toirano",1,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
9062,"Tovo San Giacomo",5,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
9063,"Urbe",5,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
9064,"Vado Ligure",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9065,"Varazze",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
9066,"Vendone",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
9067,"Vezzi Portio",6,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
9068,"Villanova d'Albenga",1,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
9069,"Zuccarello",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
10001,"Arenzano",1,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10002,"Avegno",6,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10003,"Bargagli",10,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10004,"Bogliasco",5,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10005,"Borzonasca",6,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10006,"Busalla",1,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10007,"Camogli",1,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10008,"Campo Ligure",1,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10009,"Campomorone",5,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10010,"Carasco",1,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10011,"Casarza Ligure",2,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10012,"Casella",4,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10013,"Castiglione Chiavarese",5,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10014,"Ceranesi",2,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10015,"Chiavari",2,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10016,"Cicagna",5,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10017,"Cogoleto",3,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10018,"Cogorno",5,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10019,"Coreglia Ligure",4,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10020,"Crocefieschi",6,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10021,"Davagna",10,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10022,"Fascia",7,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10023,"Favale di Malvaro",7,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10024,"Fontanigorda",5,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10025,"Genova",4,"2022","3 ITALIA METROPOLITANA","3.2.2 - Capoluogo metropolitano","Post-COVID"
10026,"Gorreto",8,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10027,"Isola del Cantone",6,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10028,"Lavagna",2,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10029,"Leivi",3,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10030,"Lorsica",9,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10031,"Lumarzo",9,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10032,"Masone",2,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10033,"Mele",5,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10034,"Mezzanego",6,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10035,"Mignanego",7,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10036,"Moconesi",4,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10037,"Moneglia",2,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10038,"Montebruno",4,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10039,"Montoggio",4,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10040,"Ne",4,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10041,"Neirone",9,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10042,"Orero",3,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10043,"Pieve Ligure",7,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10044,"Portofino",1,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10045,"Propata",6,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10046,"Rapallo",4,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10047,"Recco",5,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10048,"Rezzoaglio",6,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10049,"Ronco Scrivia",4,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10050,"Rondanina",9,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10051,"Rossiglione",6,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10052,"Rovegno",4,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10053,"San Colombano Certenoli",3,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10054,"Santa Margherita Ligure",1,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10056,"Santo Stefano d'Aveto",4,"2022","1 ITALIA INTERNA","1.2.1 - Interno prossimo scarsamente popolato","Post-COVID"
10055,"Sant'Olcese",5,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10057,"Savignone",1,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10058,"Serra Riccò",6,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10059,"Sestri Levante",1,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10060,"Sori",4,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10061,"Tiglieto",5,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10062,"Torriglia",5,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10063,"Tribogna",5,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10064,"Uscio",8,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10065,"Valbrevenna",9,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
10066,"Vobbia",7,"2022","3 ITALIA METROPOLITANA","3.2.1 - Area metropolitana de jure e de facto (non capoluogo)","Post-COVID"
10067,"Zoagli",5,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
11001,"Ameglia",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11002,"Arcola",3,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11003,"Beverino",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11004,"Bolano",7,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
11005,"Bonassola",6,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
11006,"Borghetto di Vara",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11007,"Brugnato",1,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11008,"Calice al Cornoviglio",8,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11009,"Carro",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11010,"Carrodano",5,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11011,"Castelnuovo Magra",5,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11012,"Deiva Marina",2,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
11013,"Follo",3,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
11014,"Framura",3,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
11015,"La Spezia",1,"2022","2 ITALIA DI MEZZO","2.2 - Città media o capoluogo non FUA","Post-COVID"
11016,"Lerici",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11017,"Levanto",2,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
11018,"Maissana",8,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
11019,"Monterosso al Mare",1,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
11020,"Luni",4,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11021,"Pignone",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11022,"Portovenere",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11023,"Riccò del Golfo di Spezia",2,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11024,"Riomaggiore",1,"2022","2 ITALIA DI MEZZO","2.1.2.1 - Continuum urbano-rurale litoraneo e/o di pianura scarsamente popolato","Post-COVID"
11025,"Rocchetta di Vara",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11026,"Santo Stefano di Magra",2,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11027,"Sarzana",1,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11028,"Sesta Godano",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
11029,"Varese Ligure",5,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
11030,"Vernazza",1,"2022","1 ITALIA INTERNA","1.1.1 - Interno remoto scarsamente popolato","Post-COVID"
11031,"Vezzano Ligure",2,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
11032,"Zignago",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
12001,"Agra",5,"2022","1 ITALIA INTERNA","1.1.2 - Interno remoto a media densità di popolazione","Post-COVID"
12002,"Albizzate",4,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
12003,"Angera",1,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12004,"Arcisate",6,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12005,"Arsago Seprio",1,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
12006,"Azzate",1,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12007,"Azzio",7,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12008,"Barasso",1,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12010,"Bedero Valcuvia",3,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
12011,"Besano",8,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12012,"Besnate",1,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
12013,"Besozzo",2,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12014,"Biandronno",2,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12015,"Bisuschio",6,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12016,"Bodio Lomnago",1,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
13028,"Bregano",8,"2022","2 ITALIA DI MEZZO","2.1.2.2 - Continuum urbano-rurale litoraneo e/o di pianura a media densità di popolazione","Post-COVID"
12017,"Brebbia",2,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12019,"Brenta",7,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12020,"Brezzo di Bedero",7,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
12021,"Brinzio",4,"2022","2 ITALIA DI MEZZO","2.1.1.1 - Continuum urbano-rurale di montagna/collina interna scarsamente popolato","Post-COVID"
12022,"Brissago-Valtravaglia",5,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12023,"Brunello",1,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12024,"Brusimpiano",7,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12025,"Buguggiate",2,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12026,"Busto Arsizio",3,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
12027,"Cadegliano-Viconago",7,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12143,"Cadrezzate con Osmate",1,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12029,"Cairate",6,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
12030,"Cantello",4,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12031,"Caravate",5,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12032,"Cardano al Campo",3,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
12033,"Carnago",4,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12034,"Caronno Pertusella",3,"2022","2 ITALIA DI MEZZO","2.3 - Frangia metropolitana de facto o de jure","Post-COVID"
12035,"Caronno Varesino",5,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12036,"Casale Litta",2,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
12037,"Casalzuigno",6,"2022","2 ITALIA DI MEZZO","2.1.1.2 - Continuum urbano-rurale di montagna/collina interna a media densità di popolazione","Post-COVID"
